Title,Tag,URL
"First thoughts  


  Boris Johnson’s cheerleaders are delusional – no good Brexit deal is possible",commentisfree,https://www.theguardian.com/commentisfree/2019/aug/23/brexit-deal-british-press-boris-johnson
Far-right violence is on the rise. Where is the outrage?,commentisfree,https://www.theguardian.com/commentisfree/2019/aug/22/far-right-violence-on-rise-where-is-outrage
Owen Jones​ on his​ attack: ‘I get headlines​. Many minorities don't’ – video,uk-news,https://www.theguardian.com/uk-news/video/2019/aug/19/owen-jones-on-his-attack-i-get-headlines-many-minorities-dont-video
"First thoughts  


  By dismissing Corbyn’s overtures, the Lib Dems are showing their true colours",commentisfree,https://www.theguardian.com/commentisfree/2019/aug/16/dismissing-corbyn-lib-dem-true-colours-jo-swinson-labour
Boris Johnson’s crackdown on crime is just the latest ruse in the Tories’ class war,commentisfree,https://www.theguardian.com/commentisfree/2019/aug/15/boris-johnson-crime-tories-class-war-bankers-white-collar-crime
Ibram X Kendi on why not being racist is not enough,world,https://www.theguardian.com/world/2019/aug/14/ibram-x-kendi-on-why-not-being-racist-is-not-enough
"First thoughts  


  Boris Johnson’s no-deal election plot is an assault on democracy",commentisfree,https://www.theguardian.com/commentisfree/2019/aug/09/national-unity-government-boris-johnson-assault-democracy
How can a man be too straight to recycle?,commentisfree,https://www.theguardian.com/commentisfree/2019/aug/08/man-straight-recycle-men-environmental-gay-homophobia
"First thoughts  


  Labour shouldn’t worry so much about the Lib Dems, they hurt the Tories more",commentisfree,https://www.theguardian.com/commentisfree/2019/aug/02/lib-dem-victories-help-labour-waste-time-fighting
No one should have to pay to pee: it’s time for a toilet fightback,commentisfree,https://www.theguardian.com/commentisfree/2019/aug/01/public-toilets-council-cuts
"First thoughts  


  An election looms – and Labour must act now to puncture Johnson’s hubris",commentisfree,https://www.theguardian.com/commentisfree/2019/jul/26/election-labour-johnson-tory-vote-jeremy-corbyn
"The panel  


  What did we learn from Boris Johnson’s first speech as prime minister? Our panel responds",commentisfree,https://www.theguardian.com/commentisfree/2019/jul/24/boris-johnson-first-speech-pm-panel
"First thoughts  


  No deal would be disastrous. Labour must lead a national campaign to stop it",commentisfree,https://www.theguardian.com/commentisfree/2019/jul/19/labour-stop-no-deal-brexit-boris-johnson
The posh club v its workers: this low-pay battle says a lot about Britain,commentisfree,https://www.theguardian.com/commentisfree/2019/jul/18/millionaires-migrants-mayfair-club-brexit
"First thoughts  


  Amber Rudd is further proof that the idea of compassionate Tories is a myth",commentisfree,https://www.theguardian.com/commentisfree/2019/jul/12/amber-rudd-compassionate-tory-myth-no-deal-brexit
Where is the outrage about the Tory party’s Islamophobia?,commentisfree,https://www.theguardian.com/commentisfree/2019/jul/10/islamophobia-tory-party-britain
"First thoughts  


  The Tories’ rift with the police underlines the party’s existential crisis",commentisfree,https://www.theguardian.com/commentisfree/2019/jul/05/tories-police-abandoned-met-chiefs-business-union-party
The Guardian UK: Politics Weekly  Is a no-deal Brexit back on the cards? – Politics Weekly podcast,politics,https://www.theguardian.com/politics/audio/2019/jul/04/is-no-deal-brexit-back-on-cards-politics-weekly-podcast
Forget what you think about Corbyn: a partisan civil service is a threat to us all,commentisfree,https://www.theguardian.com/commentisfree/2019/jul/03/jeremy-corbyn-health-the-times-civil-service-leak
Owen Jones goes to Glastonbury: 'The queer corner is for getting off with people' - video,music,https://www.theguardian.com/music/video/2019/jul/01/owen-jones-goes-to-glastonbury-can-you-talk-politics-at-a-rave
"First thoughts  


  Putin is right about the collapse of liberal values– but the EU shares the blame",commentisfree,https://www.theguardian.com/commentisfree/2019/jun/28/putin-liberal-values-eu-blame-rightwing-demagogues
‘Soft’ Brexit is dead. Now Labour must really embrace a people’s vote,commentisfree,https://www.theguardian.com/commentisfree/2019/jun/27/soft-brexit-dead-labour-peoples-vote-referendum-remain
Mark Field grabs a climate protester by the neck – and parts of the right cheer him on,commentisfree,https://www.theguardian.com/commentisfree/2019/jun/21/mark-field-conservative-grabs-climate-protester-neck-far-right-cheer
A US war with Iran looms. Don’t for one second think that it is justified,commentisfree,https://www.theguardian.com/commentisfree/2019/jun/19/us-war-iran-looms-justified-iraq
Politics live with Andrew Sparrow  Tory leadership: Boris Johnson to take part in BBC debate – as it happened,politics,https://www.theguardian.com/politics/live/2019/jun/14/rory-stewart-says-he-could-serve-in-a-boris-johnson-cabinet-live-news
"First thoughts  


  Chuka Umunna’s self-serving hypocrisy is emblematic of our broken politics",commentisfree,https://www.theguardian.com/commentisfree/2019/jun/14/chuka-umunna-labour-liberal-democrat-hypocrisy
Owen Jones meets...  Owen Jones meets Munroe Bergdorf: ‘It's like people have free rein to harass the trans community’,commentisfree,https://www.theguardian.com/commentisfree/video/2019/jun/13/owen-jones-meets-munroe-bergdorf-its-like-people-have-free-rein-to-harass-the-trans-community
"Pride isn’t a party, it’s a time for queer people to fight again for their rights",commentisfree,https://www.theguardian.com/commentisfree/2019/jun/12/lgbtq-rights-danger-pride-fight-back-homophobic-attacks
NSPCC staff condemn decision to cut ties with trans activist,society,https://www.theguardian.com/society/2019/jun/11/munroe-bergdorf-nspcc-staff-condemn-decision-to-cut-ties-with-trans-activist
"First thoughts  


  Labour’s Peterborough win shows its grassroots strength. But Brexit risks persist",commentisfree,https://www.theguardian.com/commentisfree/2019/jun/07/labour-peterborough-win-second-referendum
Boris Johnson’s backers are cynics enabling disaster,commentisfree,https://www.theguardian.com/commentisfree/2019/jun/06/boris-johnson-trump-tory-mps
Today in Focus  What is the future for Sir Philip Green?,business,https://www.theguardian.com/business/audio/2019/jun/05/what-is-the-future-for-sir-philip-green
"These protests aren’t just about Trump, they’re about everything he stands for",commentisfree,https://www.theguardian.com/commentisfree/2019/jun/03/donald-trump-women-minorities-climate-nhs
"First thoughts  


  This broken House of Lords doesn’t need reform. It needs scrapping",commentisfree,https://www.theguardian.com/commentisfree/2019/may/31/house-of-lords-reform-scrapping-peer-claimed-allowances
Labour needs a reboot – and it could start with bringing back Ed Miliband,commentisfree,https://www.theguardian.com/commentisfree/2019/may/30/labour-reboot-ed-miliband-brexit-corbyn-referendum
A second referendum is a bad option for Labour. But it may be the only one left,commentisfree,https://www.theguardian.com/commentisfree/2019/may/27/second-referendum-labour-corbyn-leave-remain-tories
'A bitter and divided nation?': Owen Jones goes to a Brexit party rally – video,politics,https://www.theguardian.com/politics/video/2019/may/25/a-bitter-and-divided-nation-owen-jones-goes-to-a-brexit-party-rally-video
'A bitter and divided nation?': Owen Jones goes to a Brexit party rally – video,global,https://www.theguardian.com/global/5ce82a788f08cb6183375894
"First thoughts  


  Feel no pity for Theresa May. She has been the worst prime minister in modern times",commentisfree,https://www.theguardian.com/commentisfree/2019/may/24/theresa-may-worst-prime-minister-brexit-windrush
Woke-washing: how brands are cashing in on the culture wars,media,https://www.theguardian.com/media/2019/may/23/woke-washing-brands-cashing-in-on-culture-wars-owen-jones
The UN has condemned Tory welfare policies. Labour must end this shame,commentisfree,https://www.theguardian.com/commentisfree/2019/may/22/un-tory-welfare-policies-labour-policies
"First thoughts  


  Change UK was always doomed to failure, and Joan Ryan just showed why",commentisfree,https://www.theguardian.com/commentisfree/2019/may/17/change-uk-joan-ryan-look-at-your-hands
Owen Jones meets...  Owen Jones meets Labour's Laura Parker: 'Farage winning would be UK's worst legacy' - video,global,https://www.theguardian.com/global/video/2019/may/17/labours-laura-parker-farage-winning-would-be-uks-worst-legacy
"With Bolton whispering in Trump’s ear, war with Iran is no longer unthinkable",commentisfree,https://www.theguardian.com/commentisfree/2019/may/15/war-with-iran-john-bolton-donald-trump-usa
Today in Focus  The Venezuela uprising: the story so far,world,https://www.theguardian.com/world/audio/2019/may/14/the-venezuela-uprising-failed-or-stalled-podcast
It's time we stopped persecuting Britain's real strugglers: the privately educated,commentisfree,https://www.theguardian.com/commentisfree/2019/may/13/britain-privately-educated-oxbridge
"First thoughts  


  It’s time for Labour to experiment with new drug policies",commentisfree,https://www.theguardian.com/commentisfree/2019/may/10/labour-drug-policies-denver-magic-mushrooms
Owen Jones challenges mayoral candidate Shaun Bailey over views on women – video,global,https://www.theguardian.com/global/video/2019/may/10/owen-jones-challenges-tory-mayor-candidate-over-views-on-women-and-minorities-video
Brexit has robbed Labour of its insurgency. It’s time to claw it back,commentisfree,https://www.theguardian.com/commentisfree/2019/may/08/brexit-robbed-labour-insurgency-claw-back-farage
"First thoughts  


  What do the local elections tell Labour? There are no easy Brexit solutions",commentisfree,https://www.theguardian.com/commentisfree/2019/may/03/local-elections-labour-brexit-results-remainers-leavers
How ultra-remainers could score a spectacular own goal on Brexit,commentisfree,https://www.theguardian.com/commentisfree/2019/may/01/remainers-own-goal-brexit-nigel-farage-brexit-party-second-referendum-labour
Owen Jones meets Extinction Rebellion: 'We're the planet's fire alarm' - video,environment,https://www.theguardian.com/environment/video/2019/apr/26/owen-jones-meets-extinction-rebellion-were-the-planets-fire-alarm-video
