Title,Tag,URL
The Tories are losing the shires – this is a gift for Keir Starmer,commentisfree,https://www.theguardian.com/commentisfree/2020/may/28/tories-shires-keir-starmer-boris-johnson-coronavirus-dominic-cummings
"On coronavirus, men are calling all the shots. We're seeing why it matters",commentisfree,https://www.theguardian.com/commentisfree/2020/may/22/coronavirus-me-call-shots-women-cautious-government
There will be no winners in the UK's coronavirus blame game,commentisfree,https://www.theguardian.com/commentisfree/2020/may/19/no-winners-uk-coronavirus-blame-game
Office life is not over – but the way we work must surely change,commentisfree,https://www.theguardian.com/commentisfree/2020/may/14/office-life-furloughing-coronavirus
Lockdown has made us see the natural world anew – let's not waste it,commentisfree,https://www.theguardian.com/commentisfree/2020/may/09/lockdown-see-natural-world-anew-not-waste
"Even if it works, this coronavirus tracking app is no get-out-of-jail-free card",commentisfree,https://www.theguardian.com/commentisfree/2020/may/05/coronavirus-tracking-app-virus-trace-jail
The next wave of coronavirus disruption? Automation,commentisfree,https://www.theguardian.com/commentisfree/2020/apr/30/coronavirus-disruption-automation
Why Boris Johnson isn't getting the blame for coronavirus,commentisfree,https://www.theguardian.com/commentisfree/2020/apr/28/happiness-increasing-boris-johnson-coronavirus
Social distancing isn't going to end soon. So how do we live with it?,commentisfree,https://www.theguardian.com/commentisfree/2020/apr/23/social-distancing-social-pods-coronavirus-lockdown
Don't be surprised if Britons look beyond No 10 for leadership,commentisfree,https://www.theguardian.com/commentisfree/2020/apr/22/briton-no-10-leadership-power-vacuum-coronavirus
Observer New Review Q&A  Isabel Hardman: 'One of my most exciting botanical finds was in a Glasgow car park',books,https://www.theguardian.com/books/2020/apr/18/isabel-hardman-one-of-my-most-exciting-botanical-finds-was-in-a-glasgow-car-park
"As the lockdown bites, it's women who are taking the strain",commentisfree,https://www.theguardian.com/commentisfree/2020/apr/17/lockdown-women-working-mothers-coronavirus-home-working
"Gordon Brown on Covid-19, recession and Trump: 'When there’s a crisis you have to act quickly'",politics,https://www.theguardian.com/politics/2020/apr/16/gordon-brown-on-covid-19-recession-and-trump-when-theres-a-crisis-you-have-to-act-quickly
Has coronavirus opened the door to mass electronic surveillance in the UK?,commentisfree,https://www.theguardian.com/commentisfree/2020/apr/15/mass-electronic-surveillance-uk-app-lockdown-download
"We used to moan about normal life, now our fear is we'll never get it back",commentisfree,https://www.theguardian.com/commentisfree/2020/apr/09/brexit-britain-economy-coronavirus-gdp-figures-economic-growth
Coronavirus is creating a hole at the heart of government,commentisfree,https://www.theguardian.com/commentisfree/2020/apr/07/coronavirus-government-prime-minister-power
Doctors and nurses are dying for lack of equipment. Is Johnson up to this?,commentisfree,https://www.theguardian.com/commentisfree/2020/apr/02/doctors-nurses-lack-of-equipment-johnson-government
Young people have paid enough – spare them from footing the coronavirus bill,commentisfree,https://www.theguardian.com/commentisfree/2020/mar/31/young-people-have-paid-enough-spare-them-from-footing-the-coronavirus-bill
Anger over Prince Charles's Covid-19 test is a warning sign of divisions to come,commentisfree,https://www.theguardian.com/commentisfree/2020/mar/26/coronavirus-prince-charles-covid-19-test-old-divisions
Still-busy trains tell us that Covid-19 restrictions may have to go further,commentisfree,https://www.theguardian.com/commentisfree/2020/mar/24/busy-trains-covid-19-restrictions-heavy-handed-state
Observer book of the week  Rake’s Progress: My Political Midlife Crisis by Rachel Johnson review – all the fun of a Johnsonian farce,books,https://www.theguardian.com/books/2020/mar/22/rakes-progress-rachel-johnson-review
Parental warning: the summer holidays just got a whole lot longer,commentisfree,https://www.theguardian.com/commentisfree/2020/mar/18/parental-warning-summer-holidays-just-got-longer
We are at war with coronavirus. Everyone will have to muck in,commentisfree,https://www.theguardian.com/commentisfree/2020/mar/17/we-are-at-war-coronavirus-pandemic
‘I could be the first and the last’: Kizzy Gardiner on life as the UK’s only locum MP,politics,https://www.theguardian.com/politics/2020/mar/16/kizzy-gardiner-stella-creasy-first-locum-mp-maternity-cover
